id,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z,rot_w,rot_x,rot_y,rot_z,color_r,color_g,color_b,opacity
0,-0.094151,-0.736107,-0.296107,0.023633,0.023633,0.023633,1.000000,0.000000,0.000000,0.000000,0.633884,0.437805,0.406433,0.104591
0,-0.468437,-0.576451,-0.387068,0.008517,0.008517,0.008517,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.264240,-0.520133,-0.355830,0.017953,0.017953,0.017953,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.414394,-0.371514,-0.328319,0.017229,0.017229,0.017229,1.000000,0.000000,0.000000,0.000000,0.268077,0.320158,0.296629,0.095589
0,0.701663,-0.334987,-0.345781,0.032257,0.032257,0.032257,1.000000,0.000000,0.000000,0.000000,0.202511,0.273099,0.233884,0.104591
0,0.198753,-0.293518,-0.783076,0.008753,0.008753,0.008753,1.000000,0.000000,0.000000,0.000000,0.150430,0.236705,0.111214,0.095589
0,0.562052,-0.280101,-0.735633,0.016354,0.016354,0.016354,1.000000,0.000000,0.000000,0.000000,0.071999,0.111214,0.079842,0.095589
0,0.762653,-0.312721,-0.767789,0.013169,0.013169,0.013169,1.000000,0.000000,0.000000,0.000000,0.077021,0.077021,0.077021,0.104591
0,0.182611,-0.276522,-0.792964,0.014557,0.014557,0.014557,1.000000,0.000000,0.000000,0.000000,0.181803,0.205332,0.142587,0.095589
0,1.432310,-1.514030,0.509029,0.046438,0.046438,0.046438,1.000000,0.000000,0.000000,0.000000,0.571139,0.743688,0.641727,0.095589
0,1.039460,-1.094210,-0.129717,0.023316,0.023316,0.023316,1.000000,0.000000,0.000000,0.000000,0.861335,0.955452,1.000000,0.095589
0,1.148530,-1.074370,-0.154083,0.005759,0.005759,0.005759,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.981803,0.095589
0,-0.683832,-1.320770,-0.150410,0.010860,0.010860,0.010860,1.000000,0.000000,0.000000,0.000000,0.978982,0.829962,0.735844,0.095589
0,1.064340,-0.939741,-0.216647,0.021453,0.021453,0.021453,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.014218,-0.878618,-0.167903,0.013971,0.013971,0.013971,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.955452,0.095589
0,1.195380,-0.744574,-0.260063,0.004978,0.004978,0.005029,1.000000,0.000000,0.000000,0.000000,0.531923,0.469178,0.487685,0.095589
0,-0.513554,-0.843800,-0.237067,0.044233,0.044233,0.044233,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.513554,-0.843800,-0.237067,0.044233,0.044233,0.044233,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.662479,-0.711220,-0.221163,0.023114,0.023114,0.023114,1.000000,0.000000,0.000000,0.000000,0.186825,0.233884,0.194668,0.104591
0,0.662479,-0.711220,-0.221163,0.023114,0.023114,0.023114,1.000000,0.000000,0.000000,0.000000,0.186825,0.233884,0.194668,0.104591
0,0.706031,-0.710602,-0.231512,0.030302,0.030302,0.030302,1.000000,0.000000,0.000000,0.000000,0.194668,0.233884,0.202511,0.104591
0,0.749592,-0.712358,-0.237647,0.017890,0.017890,0.017890,1.000000,0.000000,0.000000,0.000000,0.186825,0.233884,0.178982,0.104591
0,0.724019,-0.684408,-0.238493,0.032181,0.032181,0.032181,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.771826,-0.685814,-0.262820,0.015320,0.015320,0.015320,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.407540,-0.657121,-0.262695,0.006899,0.006899,0.006899,1.000000,0.000000,0.000000,0.000000,0.963295,0.869178,0.728001,0.095589
0,0.571964,-0.675901,-0.259821,0.004324,0.004324,0.004324,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.945514,-0.420964,-0.316589,0.022870,0.023100,0.022870,1.000000,0.000000,0.000000,0.000000,0.249570,0.265256,0.257413,0.104591
0,0.023652,-0.444930,-0.660537,0.018820,0.018820,0.018820,1.000000,0.000000,0.000000,0.000000,0.265256,0.398589,0.249570,0.095589
0,0.581416,-0.343471,-0.358601,0.012992,0.012992,0.012992,1.000000,0.000000,0.000000,0.000000,1.000000,0.924080,0.861335,0.095589
0,-1.085430,-0.323259,-0.431814,0.011951,0.011951,0.011951,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.947609,0.095589
0,-0.559836,-0.331843,-0.470146,0.010578,0.010578,0.010578,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.987509,-0.262714,-0.369034,0.036692,0.036692,0.036692,1.000000,0.000000,0.000000,0.000000,0.134744,0.189646,0.134744,0.095589
0,1.036090,-0.280776,-0.525129,0.056721,0.056721,0.056721,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.015380,-0.271981,-0.570911,0.054141,0.054141,0.054141,1.000000,0.000000,0.000000,0.000000,0.829962,0.869178,0.618197,0.095589
0,1.190760,-0.232470,-0.700775,0.019060,0.019060,0.019060,1.000000,0.000000,0.000000,0.000000,0.147609,0.186825,0.131923,0.104591
0,1.170410,-1.125360,-0.142083,0.007511,0.007511,0.007511,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.196960,-0.941855,-0.200087,0.010568,0.010568,0.010568,1.000000,0.000000,0.000000,0.000000,0.832783,0.809254,0.770038,0.095589
0,0.748504,-0.908660,-0.185206,0.025740,0.025740,0.025740,1.000000,0.000000,0.000000,0.000000,0.782903,0.602511,0.398589,0.095589
0,0.367723,-0.901795,-0.165659,0.029203,0.029203,0.029203,1.000000,0.000000,0.000000,0.000000,1.000000,0.994668,0.845648,0.095589
0,0.456460,-0.903350,-0.190223,0.019933,0.019933,0.019933,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.845648,0.095589
0,0.566555,-0.585279,-0.284394,0.003382,0.003382,0.003382,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.908393,0.095589
0,0.566555,-0.585279,-0.284394,0.003382,0.003382,0.003382,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.908393,0.095589
0,0.744817,-0.379972,-0.335929,0.023344,0.023111,0.023344,1.000000,0.000000,0.000000,0.000000,0.228862,0.244548,0.236705,0.095589
0,0.654777,-0.324719,-0.330219,0.025473,0.025473,0.025473,1.000000,0.000000,0.000000,0.000000,0.210354,0.226040,0.202511,0.104591
0,0.994529,-0.214073,-0.792367,0.010211,0.010314,0.010211,1.000000,0.000000,0.000000,0.000000,0.100550,0.210354,0.131923,0.095589
0,-1.329170,-1.042970,-0.211392,0.017605,0.017605,0.017605,1.000000,0.000000,0.000000,0.000000,0.539766,0.469178,0.469178,0.104591
0,-0.400034,-0.559945,-0.403711,0.006012,0.006012,0.006012,1.000000,0.000000,0.000000,0.000000,1.000000,0.939766,0.900550,0.095589
0,-0.772501,-1.914180,-0.034398,0.025529,0.025529,0.025529,1.000000,0.000000,0.000000,0.000000,0.939766,0.978982,0.994668,0.095589
0,1.074370,-1.439720,-0.113338,0.009527,0.009527,0.009527,1.000000,0.000000,0.000000,0.000000,0.547609,0.571139,0.555452,0.095589
0,-1.489110,-1.338660,-0.125664,0.014971,0.014971,0.014971,1.000000,0.000000,0.000000,0.000000,0.477021,0.469178,0.437805,0.095589
0,1.512780,-1.571420,0.527806,0.013544,0.013544,0.013544,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.104591
0,0.349802,-1.775680,0.432970,0.030035,0.030035,0.030035,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.947624,-1.806780,-0.059738,0.023928,0.023928,0.023928,1.000000,0.000000,0.000000,0.000000,0.853491,0.798590,0.853491,0.095589
0,1.447560,-1.462450,0.522499,0.040891,0.040891,0.040891,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.447560,-1.462450,0.522499,0.040891,0.040891,0.040891,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.998532,-1.340320,-0.066402,0.009273,0.009273,0.009273,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.978982,0.095589
0,1.033530,-1.366530,-0.072914,0.009747,0.009747,0.009747,1.000000,0.000000,0.000000,0.000000,0.586825,0.602511,0.524080,0.095589
0,-1.024970,-1.744270,-0.031126,0.019609,0.019609,0.019609,1.000000,0.000000,0.000000,0.000000,0.908393,0.908393,0.822119,0.095589
0,1.175130,-1.191970,-0.121565,0.011304,0.011191,0.011304,1.000000,0.000000,0.000000,0.000000,1.000000,0.822119,0.837805,0.095589
0,-1.228280,-1.585360,-0.061555,0.020068,0.020068,0.020068,1.000000,0.000000,0.000000,0.000000,0.798590,0.790746,0.775060,0.095589
0,-0.300821,-1.397170,-0.169793,0.008223,0.008223,0.008223,1.000000,0.000000,0.000000,0.000000,0.743688,0.657413,0.602511,0.095589
0,-0.074921,-1.366380,-0.056474,0.017125,0.017298,0.017298,1.000000,0.000000,0.000000,0.000000,0.461335,0.320158,0.241727,0.095589
0,-0.029533,-1.358430,-0.033593,0.012696,0.012823,0.012823,1.000000,0.000000,0.000000,0.000000,0.547609,0.398589,0.398589,0.095589
0,0.477064,-1.269190,-0.048876,0.008793,0.008793,0.008793,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.353110,-1.509720,-0.077057,0.010709,0.010709,0.010709,1.000000,0.000000,0.000000,0.000000,0.751531,0.728001,0.673099,0.095589
0,-1.321690,-1.529290,-0.072927,0.007567,0.007567,0.007567,1.000000,0.000000,0.000000,0.000000,0.798590,0.806433,0.743688,0.095589
0,-0.089110,-1.315810,-0.152375,0.014525,0.014525,0.014525,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.060118,-1.314010,-0.031342,0.008420,0.008420,0.008420,1.000000,0.000000,0.000000,0.000000,0.822119,0.720158,0.586825,0.095589
0,0.176339,-1.296270,-0.045489,0.011952,0.011952,0.011952,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.387480,-1.210260,-0.070851,0.008377,0.008377,0.008377,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.695872,-1.175090,-0.088496,0.016068,0.016068,0.016068,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.977525,-1.163230,-0.080169,0.012270,0.012270,0.012270,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.177240,-1.102860,-0.146837,0.008318,0.008318,0.008318,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.088642,-1.274160,-0.116066,0.035509,0.035509,0.035509,1.000000,0.000000,0.000000,0.000000,1.000000,0.900550,0.759374,0.095589
0,0.079028,-1.182440,-0.033014,0.015495,0.015495,0.015495,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.210118,-1.154260,-0.084295,0.020163,0.020163,0.020163,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.483060,-1.303200,-0.128819,0.013648,0.013648,0.013648,1.000000,0.000000,0.000000,0.000000,0.712315,0.602511,0.531923,0.095589
0,-1.049770,-1.214000,-0.174357,0.004671,0.004671,0.004671,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.090835,-1.129980,-0.222789,0.003240,0.003240,0.003240,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.367190,-1.212040,-0.151859,0.014906,0.014906,0.014906,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.489013,-0.930097,-0.178697,0.015674,0.015674,0.015674,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.045603,-0.818247,-0.188920,0.007951,0.007951,0.007951,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.439610,-0.891275,-0.242694,0.011971,0.011971,0.011971,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.388493,-0.729206,-0.331869,0.028309,0.028309,0.028309,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.102418,-0.705918,-0.369283,0.013883,0.013883,0.013883,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.939567,-0.645950,-0.282050,0.006565,0.006565,0.006565,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.945530,-0.638942,-0.285276,0.004967,0.004967,0.004967,1.000000,0.000000,0.000000,0.000000,1.000000,0.887685,0.903371,0.095589
0,1.065970,-0.647976,-0.285556,0.005104,0.005104,0.005104,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.081610,-0.639385,-0.291749,0.008198,0.008198,0.008198,1.000000,0.000000,0.000000,0.000000,0.997489,0.793567,0.754352,0.104591
0,0.858848,-0.577460,-0.299385,0.006990,0.006990,0.006990,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.024117,-0.583425,-0.262467,0.010541,0.010541,0.010541,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.200610,-0.501341,-0.340191,0.007646,0.007646,0.007646,1.000000,0.000000,0.000000,0.000000,0.824940,0.621018,0.644548,0.095589
0,-0.699646,-0.572388,-0.405782,0.013567,0.013567,0.013567,1.000000,0.000000,0.000000,0.000000,0.924080,0.931923,0.829962,0.095589
0,-0.388986,-0.483527,-0.415885,0.007144,0.007144,0.007144,1.000000,0.000000,0.000000,0.000000,0.547609,0.657413,0.720158,0.095589
0,-0.391673,-0.480010,-0.386767,0.018679,0.018679,0.018679,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104591
0,1.228250,-0.412970,-0.358813,0.008393,0.008393,0.008393,1.000000,0.000000,0.000000,0.000000,0.887685,0.683763,0.668077,0.095589
0,-0.800308,-0.455165,-0.395654,0.004673,0.004673,0.004673,1.000000,0.000000,0.000000,0.000000,0.335844,0.335844,0.351531,0.095589
0,0.415261,-0.352131,-0.329191,0.009313,0.009313,0.009313,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.813467,-0.396130,-0.353617,0.003849,0.003849,0.003849,1.000000,0.000000,0.000000,0.000000,0.864156,0.691607,0.715136,0.095589
0,0.832129,-0.388534,-0.357709,0.007084,0.007084,0.007084,1.000000,0.000000,0.000000,0.000000,0.926901,0.699450,0.722979,0.095589
0,-0.012721,-0.416818,-0.704686,0.009033,0.009033,0.009033,1.000000,0.000000,0.000000,0.000000,0.158273,0.268077,0.158273,0.095589
0,0.860039,-0.320216,-0.377705,0.007798,0.007798,0.007798,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.104591
0,0.898930,-0.296382,-0.387298,0.007553,0.007553,0.007553,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.202260,-0.331918,-0.390535,0.008192,0.008274,0.008274,1.000000,0.000000,0.000000,0.000000,0.848469,0.628861,0.566116,0.095589
0,0.963925,-0.255267,-0.376660,0.040442,0.040442,0.040442,1.000000,0.000000,0.000000,0.000000,0.338665,0.370038,0.448469,0.104591
0,1.230380,-0.302876,-0.577802,0.020810,0.020810,0.020810,1.000000,0.000000,0.000000,0.000000,0.233884,0.283763,0.210354,0.095589
0,0.092194,-0.307236,-0.716562,0.014252,0.014252,0.014252,1.000000,0.000000,0.000000,0.000000,0.197489,0.268077,0.134744,0.095589
0,1.269330,-0.293329,-0.613667,0.020465,0.020465,0.020465,1.000000,0.000000,0.000000,0.000000,0.571139,0.829962,0.492707,0.095589
0,0.826901,-0.287354,-0.776858,0.010303,0.010303,0.010303,1.000000,0.000000,0.000000,0.000000,0.084864,0.163295,0.116237,0.095589
0,0.839515,-0.278633,-0.788703,0.012943,0.012943,0.012943,1.000000,0.000000,0.000000,0.000000,0.155452,0.265256,0.124080,0.095589
0,0.072439,-0.207146,-0.829606,0.007314,0.007314,0.007314,1.000000,0.000000,0.000000,0.000000,0.163295,0.351531,0.163295,0.095589
0,0.601627,-0.248900,-0.872962,0.026368,0.026633,0.026633,1.000000,0.000000,0.000000,0.000000,0.233884,0.338665,0.178982,0.095589
0,0.737050,-0.262114,-0.816680,0.013728,0.013728,0.013728,1.000000,0.000000,0.000000,0.000000,0.390746,0.602511,0.524080,0.095589
0,-0.296820,-0.178904,-0.908337,0.012464,0.012464,0.012464,1.000000,0.000000,0.000000,0.000000,0.273099,0.320158,0.202511,0.095589
0,0.086501,-0.167753,-0.816769,0.011230,0.011343,0.011343,1.000000,0.000000,0.000000,0.000000,0.084864,0.131923,0.100550,0.095589
0,0.402179,-0.183504,-0.823423,0.007119,0.007119,0.007119,1.000000,0.000000,0.000000,0.000000,0.461335,0.657413,0.429962,0.095589
0,0.564052,-0.213562,-0.848601,0.003142,0.003142,0.003142,1.000000,0.000000,0.000000,0.000000,0.524080,0.759374,0.477021,0.095589
0,0.691426,-0.211856,-0.865117,0.006823,0.006823,0.006823,1.000000,0.000000,0.000000,0.000000,0.163295,0.236705,0.155452,0.095589
0,0.766225,-0.225578,-0.847733,0.003648,0.003648,0.003648,1.000000,0.000000,0.000000,0.000000,0.061335,0.186825,0.084864,0.095589
0,0.750283,-0.196402,-0.851375,0.007066,0.007137,0.007066,1.000000,0.000000,0.000000,0.000000,0.084864,0.095528,0.053491,0.095589
0,0.750283,-0.196402,-0.851375,0.007066,0.007137,0.007066,1.000000,0.000000,0.000000,0.000000,0.084864,0.095528,0.053491,0.095589
0,0.885568,-0.218013,-0.844065,0.013443,0.013578,0.013578,1.000000,0.000000,0.000000,0.000000,0.178982,0.273099,0.147609,0.095589
0,0.890289,-0.197134,-0.846414,0.012021,0.012021,0.012021,1.000000,0.000000,0.000000,0.000000,0.516237,0.782903,0.390746,0.095589
0,-0.195994,-0.157587,-0.886776,0.006368,0.006432,0.006432,1.000000,0.000000,0.000000,0.000000,0.131923,0.147609,0.108393,0.095589
0,0.578059,-0.147314,-0.874096,0.003698,0.003698,0.003698,1.000000,0.000000,0.000000,0.000000,0.375060,0.633884,0.390746,0.095589
0,0.661919,-0.145270,-0.868229,0.010195,0.010195,0.010195,1.000000,0.000000,0.000000,0.000000,0.077021,0.147609,0.077021,0.095589
0,0.800405,-0.180109,-0.849711,0.012413,0.012413,0.012413,1.000000,0.000000,0.000000,0.000000,0.069178,0.189646,0.069178,0.095589
0,0.843023,-0.178116,-0.839633,0.009162,0.009254,0.009162,1.000000,0.000000,0.000000,0.000000,0.084864,0.150430,0.108393,0.095589
0,1.349000,-0.155612,-0.736133,0.015669,0.015826,0.015669,1.000000,0.000000,0.000000,0.000000,0.147609,0.210354,0.131923,0.095589
0,1.747010,0.905037,1.472940,0.389785,0.389785,0.389785,1.000000,0.000000,0.000000,0.000000,0.001410,0.001410,0.001410,0.095589
0,0.497166,-0.116004,-0.845445,0.016356,0.016356,0.016356,1.000000,0.000000,0.000000,0.000000,0.092707,0.108393,0.069178,0.095589
0,0.812331,-0.125136,-0.868559,0.006944,0.006944,0.006944,1.000000,0.000000,0.000000,0.000000,0.100550,0.139766,0.108393,0.095589
0,0.835619,-0.145266,-0.871019,0.006334,0.006334,0.006334,1.000000,0.000000,0.000000,0.000000,0.539766,0.845648,0.743688,0.095589
0,0.857524,-0.104866,-0.867829,0.015593,0.015593,0.015593,1.000000,0.000000,0.000000,0.000000,0.124080,0.139766,0.131923,0.095589
0,0.140949,-0.237769,-1.340730,0.026245,0.026245,0.026245,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.487180,-1.559210,0.469237,0.030224,0.030224,0.030224,1.000000,0.000000,0.000000,0.000000,0.848469,1.000000,1.000000,0.104591
0,-0.816625,-1.921970,-0.003824,0.026038,0.026038,0.026038,1.000000,0.000000,0.000000,0.000000,0.735844,0.688786,0.704472,0.095589
0,0.348967,-1.712500,0.421431,0.033942,0.033942,0.033942,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.272960,-1.408360,-0.086238,0.015206,0.015206,0.015206,1.000000,0.000000,0.000000,0.000000,0.519058,0.519058,0.519058,0.104591
0,-0.797895,-2.027270,0.925155,0.037712,0.037712,0.037712,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.244197,-1.609810,-0.153522,0.019101,0.019101,0.019101,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.144199,-1.562930,-0.185726,0.008928,0.008928,0.008928,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.127533,-1.552440,-0.190735,0.010714,0.010714,0.010714,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.473753,-1.442810,-0.096560,0.001191,0.001191,0.001191,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.651050,-1.363990,-0.066167,0.013045,0.013045,0.013045,1.000000,0.000000,0.000000,0.000000,0.594668,0.539766,0.531923,0.095589
0,0.639411,-1.380330,0.009010,0.064581,0.064581,0.064581,1.000000,0.000000,0.000000,0.000000,0.571139,0.500550,0.508394,0.095589
0,0.696279,-1.363390,-0.068033,0.008112,0.008112,0.008112,1.000000,0.000000,0.000000,0.000000,0.712315,0.680942,0.571139,0.095589
0,0.726053,-1.364090,-0.066482,0.007230,0.007230,0.007230,1.000000,0.000000,0.000000,0.000000,0.688786,0.626041,0.539766,0.095589
0,0.892559,-1.336890,-0.063728,0.018451,0.018451,0.018451,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.986825,0.095589
0,1.025460,-1.322990,-0.073833,0.011451,0.011451,0.011451,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.881850,-1.424610,1.442000,0.017776,0.017776,0.017776,1.000000,0.000000,0.000000,0.000000,0.847059,0.949020,0.980392,0.095589
0,0.108077,-1.436160,-0.094342,0.014172,0.014172,0.014172,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.316081,-1.360690,-0.048903,0.011639,0.011639,0.011639,1.000000,0.000000,0.000000,0.000000,0.665256,0.626041,0.539766,0.095589
0,0.453723,-1.362290,-0.054569,0.003952,0.003952,0.003952,1.000000,0.000000,0.000000,0.000000,0.626041,0.586825,0.508394,0.095589
0,0.574737,-1.362360,-0.061269,0.008627,0.008627,0.008627,1.000000,0.000000,0.000000,0.000000,0.618197,0.610354,0.469178,0.095589
0,0.837706,-1.290280,-0.076880,0.013096,0.013096,0.013096,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.050790,-1.217970,-0.093321,0.022421,0.022421,0.022421,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.104591
0,1.145290,-1.209750,-0.115605,0.008410,0.008410,0.008410,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.104591
0,-1.277570,-1.580900,-0.071759,0.017538,0.017538,0.017538,1.000000,0.000000,0.000000,0.000000,0.986825,1.000000,0.994668,0.095589
0,-1.264620,-1.591020,-0.067946,0.016148,0.016148,0.016148,1.000000,0.000000,0.000000,0.000000,0.971139,1.000000,0.963295,0.095589
0,-0.113230,-1.401150,-0.166577,0.008075,0.008075,0.008075,1.000000,0.000000,0.000000,0.000000,0.626041,0.555452,0.500550,0.095589
0,0.333903,-1.314910,-0.045313,0.011175,0.011175,0.011175,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.619332,-1.272300,-0.072718,0.009683,0.009683,0.009683,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.009800,-1.218690,-0.088016,0.018487,0.018487,0.018487,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.068590,-1.165220,-0.120347,0.010790,0.010790,0.010790,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.104591
0,-0.091799,-1.255160,-0.180104,0.017428,0.017428,0.017428,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.039188,-1.222660,-0.065280,0.010923,0.010923,0.010923,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.986825,0.095589
0,-0.034301,-1.163520,-0.079069,0.009894,0.009894,0.009894,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.526470,-1.058770,-0.136818,0.007283,0.007283,0.007283,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.617060,-1.091990,-0.129249,0.013864,0.013864,0.013864,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.194238,-1.072440,-0.101911,0.017681,0.017681,0.017681,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.483492,-1.101140,-0.230975,0.009789,0.009789,0.009789,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.978982,0.095589
0,-0.617091,-1.061980,-0.237621,0.020974,0.020974,0.020974,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.479449,-0.891938,-0.177088,0.010896,0.010896,0.010896,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.479449,-0.891938,-0.177088,0.010896,0.010896,0.010896,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.634295,-0.899194,-0.185337,0.001749,0.001749,0.001749,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.634441,-0.898170,-0.185455,0.001661,0.001661,0.001661,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-1.022320,-0.986102,-0.243813,0.003666,0.003666,0.003666,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.617191,-0.853643,-0.204291,0.008221,0.008221,0.008221,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,0.617737,-0.812188,-0.217771,0.006253,0.006253,0.006253,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.112300,-0.736868,-0.260646,0.006112,0.006112,0.006112,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.104591
0,-1.259100,-0.805278,-0.284583,0.008051,0.008051,0.008051,1.000000,0.000000,0.000000,0.000000,0.924080,0.837805,0.853491,0.095589
0,0.554455,-0.684003,-0.258956,0.014375,0.014375,0.014375,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,-0.573802,-0.718281,-0.347443,0.008633,0.008633,0.008633,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
0,1.431920,-0.500243,-0.021481,0.014221,0.014364,0.014221,1.000000,0.000000,0.000000,0.000000,0.359374,0.398589,0.100550,0.104591
0,-0.814149,-0.627276,-0.372639,0.010905,0.010905,0.010905,1.000000,0.000000,0.000000,0.000000,1.000000,0.978982,0.892707,0.095589
0,0.779539,-0.530441,-0.311132,0.004897,0.004848,0.004848,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.095589
